,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX,AAPL,GOOG,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,166.95277404785156,105.0199966430664,286.6309509277344,323.1199951171875,167.6300048828125,105.0199966430664,288.45001220703125,323.1199951171875,168.16000366210938,105.7249984741211,289.04998779296875,325.75,165.5399932861328,103.80000305175781,284.5400085449219,316.1000061035156,165.8000030517578,104.21499633789062,285.989990234375,324.2099914550781,47720200,16732000,17150300,22128300
2023-04-20,165.97671508789062,105.9000015258789,284.3056945800781,325.3500061035156,166.64999389648438,105.9000015258789,286.1099853515625,325.3500061035156,167.8699951171875,106.88800048828125,289.0299987792969,331.42999267578125,165.55999755859375,104.63999938964844,285.0799865722656,318.3299865722656,166.08999633789062,104.6500015258789,285.25,320.3900146484375,52456400,22515300,23244400,9947800
2023-04-21,164.3533172607422,105.91000366210938,283.95794677734375,327.9800109863281,165.02000427246094,105.91000366210938,285.760009765625,327.9800109863281,166.4499969482422,106.63999938964844,286.2699890136719,328.2900085449219,164.49000549316406,105.48500061035156,283.05999755859375,319.5,165.0500030517578,106.08999633789062,285.010009765625,323.0,58337300,22379000,21676400,6348000
2023-04-24,164.66204833984375,106.77999877929688,279.9930725097656,329.0199890136719,165.3300018310547,106.77999877929688,281.7699890136719,329.0199890136719,165.60000610351562,107.31999969482422,284.95001220703125,334.6600036621094,163.88999938964844,105.36000061035156,278.7200012207031,326.75,165.0,106.05000305175781,282.0899963378906,330.20001220703125,41949600,21410900,26611000,5586600
2023-04-25,163.1083526611328,104.61000061035156,273.6831359863281,322.54998779296875,163.77000427246094,104.61000061035156,275.4200134277344,322.54998779296875,166.30999755859375,107.44000244140625,281.6000061035156,328.6600036621094,163.72999572753906,104.55999755859375,275.3699951171875,321.1000061035156,165.19000244140625,106.61000061035156,279.510009765625,328.5,48714100,31408100,45772200,5426600
2023-04-26,163.098388671875,104.44999694824219,293.5072937011719,321.1499938964844,163.75999450683594,104.44999694824219,295.3699951171875,321.1499938964844,165.27999877929688,107.0199966430664,299.57000732421875,325.8999938964844,162.8000030517578,103.2699966430664,292.7300109863281,320.4700012207031,163.05999755859375,105.55999755859375,296.70001220703125,321.3599853515625,45498800,37068200,64599200,4623200
2023-04-27,167.7296142578125,108.37000274658203,302.90765380859375,325.8500061035156,168.41000366210938,108.37000274658203,304.8299865722656,325.8500061035156,168.55999755859375,109.1500015258789,305.20001220703125,327.45001220703125,165.19000244140625,104.41999816894531,295.25,317.44000244140625,165.19000244140625,105.2300033569336,295.9700012207031,324.29998779296875,64902300,38235200,46462600,5618800
2023-04-28,168.99447631835938,108.22000122070312,305.3223571777344,329.92999267578125,169.67999267578125,108.22000122070312,307.260009765625,329.92999267578125,169.85000610351562,108.29000091552734,308.92999267578125,330.80999755859375,167.8800048828125,106.04000091552734,303.30999755859375,324.0,168.49000549316406,107.80000305175781,304.010009765625,325.239990234375,55209200,23957900,36446700,4221900
2023-05-01,168.90484619140625,107.70999908447266,303.633056640625,324.1199951171875,169.58999633789062,107.70999908447266,305.55999755859375,324.1199951171875,170.4499969482422,108.68000030517578,308.6000061035156,331.2300109863281,168.63999938964844,107.5,305.1499938964844,318.0899963378906,169.27999877929688,107.72000122070312,306.9700012207031,329.44000244140625,52472900,20926300,21294100,5341500
2023-05-02,167.85906982421875,105.9800033569336,303.4839782714844,317.54998779296875,168.5399932861328,105.9800033569336,305.4100036621094,317.54998779296875,170.35000610351562,107.7300033569336,309.17999267578125,326.07000732421875,167.5399932861328,104.5,303.9100036621094,315.6199951171875,170.08999633789062,107.66000366210938,307.760009765625,325.0,48425700,20343100,26404400,4318600
2023-05-03,166.7734832763672,106.12000274658203,302.4803771972656,319.29998779296875,167.4499969482422,106.12000274658203,304.3999938964844,319.29998779296875,170.9199981689453,108.12999725341797,308.6099853515625,324.6199951171875,167.16000366210938,105.62000274658203,304.0899963378906,315.8500061035156,169.5,106.22000122070312,306.6199951171875,317.54998779296875,65136000,17116300,22360800,5064100
2023-05-04,165.12017822265625,105.20999908447266,303.4839782714844,320.7799987792969,165.7899932861328,105.20999908447266,305.4100036621094,320.7799987792969,167.0399932861328,106.30000305175781,307.760009765625,323.6099853515625,164.30999755859375,104.69999694824219,303.3999938964844,317.95001220703125,164.88999938964844,106.16000366210938,306.239990234375,319.010009765625,81235400,19780600,22519900,3879700
2023-05-05,172.86875915527344,106.21499633789062,308.6909484863281,322.760009765625,173.57000732421875,106.21499633789062,310.6499938964844,322.760009765625,174.3000030517578,106.44000244140625,311.9700012207031,324.1499938964844,170.75999450683594,104.73899841308594,304.2699890136719,319.44000244140625,170.97999572753906,105.31999969482422,305.7200012207031,323.6099853515625,113316400,20705300,28181200,3988600
2023-05-08,172.79904174804688,108.23999786376953,306.7035827636719,331.2099914550781,173.5,108.23999786376953,308.6499938964844,331.2099914550781,173.85000610351562,108.41999816894531,310.20001220703125,332.55999755859375,172.11000061035156,105.79000091552734,306.0899963378906,322.0299987792969,172.47999572753906,105.79499816894531,310.1300048828125,322.989990234375,55962800,17266000,21318600,5488600
2023-05-09,171.07603454589844,107.94000244140625,305.0639953613281,332.1400146484375,171.77000427246094,107.94000244140625,307.0,332.1400146484375,173.5399932861328,110.59500122070312,310.0400085449219,336.32000732421875,171.60000610351562,107.7249984741211,306.30999755859375,329.739990234375,173.0500030517578,108.77999877929688,308.0,330.6700134277344,45326900,24782400,21340800,5544900
2023-05-10,172.85879516601562,112.27999877929688,310.3404541015625,335.4200134277344,173.55999755859375,112.27999877929688,312.30999755859375,335.4200134277344,174.02999877929688,113.51000213623047,313.0,337.1099853515625,171.89999389648438,108.4800033569336,307.6700134277344,329.510009765625,173.02000427246094,108.55000305175781,308.6199951171875,335.2099914550781,53724500,47533500,30078000,4289900
2023-05-11,173.04803466796875,116.9000015258789,308.1543273925781,344.760009765625,173.75,116.9000015258789,310.1099853515625,344.760009765625,174.58999633789062,118.44000244140625,311.1199951171875,345.4700012207031,172.1699981689453,114.93000030517578,306.260009765625,331.8399963378906,173.85000610351562,115.86000061035156,310.1000061035156,334.9800109863281,49514700,57115100,31680200,8033500
2023-05-12,172.11053466796875,117.91999816894531,307.02154541015625,339.8900146484375,172.57000732421875,117.91999816894531,308.9700012207031,339.8900146484375,174.05999755859375,118.26000213623047,310.6499938964844,348.1700134277344,171.0,116.55000305175781,306.6000061035156,337.3599853515625,173.6199951171875,117.0,310.54998779296875,344.760009765625,45497800,31272500,19758100,6079900
2023-05-15,171.61187744140625,116.95999908447266,307.5084533691406,335.8900146484375,172.07000732421875,116.95999908447266,309.4599914550781,335.8900146484375,173.2100067138672,118.79499816894531,309.8999938964844,341.8999938964844,171.47000122070312,116.4800033569336,307.5899963378906,335.5400085449219,173.16000366210938,116.48999786376953,309.1000061035156,340.6199951171875,37266700,22107900,16336500,3653000
2023-05-16,171.61187744140625,120.08999633789062,309.7740783691406,333.75,172.07000732421875,120.08999633789062,311.739990234375,333.75,173.13999938964844,121.19999694824219,313.7099914550781,335.1700134277344,171.8000030517578,116.83000183105469,309.8299865722656,331.9100036621094,171.99000549316406,116.83000183105469,309.8299865722656,334.0,42110300,32370100,26730300,3332200
2023-05-17,172.230224609375,121.4800033569336,312.7019348144531,339.9599914550781,172.69000244140625,121.4800033569336,314.0,339.9599914550781,172.92999267578125,122.27999877929688,314.42999267578125,341.3800048828125,170.4199981689453,119.45999908447266,310.739990234375,329.6199951171875,171.7100067138672,120.18000030517578,312.2900085449219,331.760009765625,57951600,26659600,24315000,3958800
2023-05-18,174.58392333984375,123.5199966430664,317.2032165527344,371.2900085449219,175.0500030517578,123.5199966430664,318.5199890136719,371.2900085449219,175.24000549316406,123.9000015258789,319.0400085449219,375.8699951171875,172.5800018310547,121.48999786376953,313.7200012207031,346.3699951171875,173.0,121.55999755859375,314.5299987792969,347.25,65496700,27014500,27276000,20925200
2023-05-19,174.6936492919922,123.25,317.02398681640625,365.3599853515625,175.16000366210938,123.25,318.3399963378906,365.3599853515625,176.38999938964844,126.47899627685547,318.75,369.989990234375,174.94000244140625,122.72000122070312,316.3699951171875,363.80999755859375,176.38999938964844,124.19999694824219,316.739990234375,369.8599853515625,55772400,30251300,27529500,7850900
2023-05-22,173.73619079589844,125.87000274658203,319.85223388671875,363.010009765625,174.1999969482422,125.87000274658203,321.17999267578125,363.010009765625,174.7100067138672,127.05000305175781,322.5899963378906,372.010009765625,173.4499969482422,123.44999694824219,318.010009765625,362.5,173.97999572753906,123.51000213623047,318.6000061035156,365.3599853515625,43570900,29760200,24115700,5406400
2023-05-23,171.1032257080078,123.29000091552734,313.95672607421875,355.989990234375,171.55999755859375,123.29000091552734,315.260009765625,355.989990234375,173.3800048828125,125.41999816894531,322.7200012207031,364.1700134277344,171.27999877929688,123.05000305175781,315.25,354.30999755859375,173.1300048828125,124.93000030517578,320.0299987792969,360.239990234375,50747300,24477900,30797200,6866100
2023-05-24,171.38247680664062,121.63999938964844,312.55255126953125,364.8500061035156,171.83999633789062,121.63999938964844,313.8500061035156,364.8500061035156,172.4199981689453,122.75,316.5,367.1499938964844,170.52000427246094,120.75,312.6099853515625,356.6300048828125,171.08999633789062,121.87999725341797,314.7300109863281,356.92999267578125,45143500,23087900,23384900,7973300
2023-05-25,172.5294189453125,124.3499984741211,324.5726623535156,359.0,172.99000549316406,124.3499984741211,325.9200134277344,359.0,173.89999389648438,125.9800033569336,326.8999938964844,367.45001220703125,171.69000244140625,122.9000015258789,320.0,357.4200134277344,172.41000366210938,125.20999908447266,323.239990234375,359.6099853515625,56058300,33812700,43301700,6263100
2023-05-26,174.96292114257812,125.43000030517578,331.51385498046875,378.8800048828125,175.42999267578125,125.43000030517578,332.8900146484375,378.8800048828125,175.77000427246094,126.0,333.3999938964844,383.760009765625,173.11000061035156,123.29000091552734,323.8800048828125,356.0,173.32000732421875,124.06500244140625,324.0199890136719,361.1000061035156,54835000,25154700,36630600,9360400
2023-05-30,176.82794189453125,124.63999938964844,329.8407897949219,392.9800109863281,177.3000030517578,124.63999938964844,331.2099914550781,392.9800109863281,178.99000549316406,126.37999725341797,335.739990234375,405.1099853515625,176.57000732421875,122.88999938964844,330.5199890136719,385.7900085449219,176.9600067138672,126.29000091552734,335.2300109863281,397.4800109863281,55964400,27230700,29503100,10865000
2023-05-31,176.778076171875,123.37000274658203,327.0324401855469,395.2300109863281,177.25,123.37000274658203,328.3900146484375,395.2300109863281,179.35000610351562,124.9000015258789,335.94000244140625,396.260009765625,176.75999450683594,123.0999984741211,327.3299865722656,388.9100036621094,177.3300018310547,123.69999694824219,332.2900085449219,391.8900146484375,99625300,41548800,45950600,6988000
2023-06-01,179.61050415039062,124.37000274658203,331.2051086425781,403.1300048828125,180.08999633789062,124.37000274658203,332.5799865722656,403.1300048828125,180.1199951171875,125.04000091552734,333.5299987792969,407.5199890136719,176.92999267578125,123.30000305175781,324.7200012207031,393.0799865722656,177.6999969482422,123.5,325.92999267578125,397.4100036621094,68901800,25017700,26773900,7160100
2023-06-02,180.4682159423828,125.2300033569336,334.013427734375,400.4700012207031,180.9499969482422,125.2300033569336,335.3999938964844,400.4700012207031,181.77999877929688,126.74500274658203,337.5,406.5799865722656,179.25999450683594,124.3499984741211,332.54998779296875,395.8999938964844,181.02999877929688,124.48999786376953,334.25,402.8900146484375,61945900,19362400,25864000,5897300
2023-06-05,179.10186767578125,126.62999725341797,334.5512390136719,403.5400085449219,179.5800018310547,126.62999725341797,335.94000244140625,403.5400085449219,184.9499969482422,127.98999786376953,338.55999755859375,413.8599853515625,178.0399932861328,124.37999725341797,334.6600036621094,400.1499938964844,182.6300048828125,124.61000061035156,335.2200012207031,400.4700012207031,121946500,22672500,21307100,7247400
2023-06-06,178.7328643798828,127.91000366210938,332.3005676269531,399.2900085449219,179.2100067138672,127.91000366210938,333.67999267578125,399.2900085449219,180.1199951171875,128.8800048828125,335.3699951171875,405.1199951171875,177.42999267578125,125.97000122070312,332.1700134277344,396.92999267578125,179.97000122070312,126.5999984741211,335.3299865722656,405.0,64848400,19450100,20396200,4991500
2023-06-07,177.3465576171875,122.94000244140625,322.04315185546875,399.7699890136719,177.82000732421875,122.94000244140625,323.3800048828125,399.7699890136719,181.2100067138672,129.5500030517578,334.489990234375,418.95001220703125,177.32000732421875,122.62999725341797,322.5,399.2300109863281,178.44000244140625,127.57499694824219,331.6499938964844,410.42999267578125,61944600,34179300,40717100,11932400
2023-06-08,180.0892333984375,122.66999816894531,323.9154052734375,409.3699951171875,180.57000732421875,122.66999816894531,325.260009765625,409.3699951171875,180.83999633789062,123.7300033569336,326.6400146484375,409.5400085449219,177.4600067138672,122.01000213623047,323.3500061035156,396.3399963378906,177.89999389648438,122.58499908447266,323.94000244140625,399.7699890136719,50214900,24815000,23277700,5991100
2023-06-09,180.4781951904297,122.87000274658203,325.4390563964844,420.0199890136719,180.9600067138672,122.87000274658203,326.7900085449219,420.0199890136719,182.22999572753906,124.28500366210938,329.989990234375,425.8999938964844,180.6300048828125,122.41999816894531,324.4100036621094,414.760009765625,181.5,122.55999755859375,324.989990234375,424.5,48870700,20304500,22514900,12363000
2023-06-12,183.3006591796875,124.3499984741211,330.4781188964844,423.9700012207031,183.7899932861328,124.3499984741211,331.8500061035156,423.9700012207031,183.88999938964844,124.75,332.1000061035156,424.70001220703125,180.97000122070312,122.3499984741211,325.1600036621094,416.57000732421875,181.27000427246094,123.3949966430664,328.5799865722656,418.8299865722656,54274900,22255700,24260300,5959500
2023-06-13,182.82192993164062,124.43000030517578,332.9080505371094,435.7300109863281,183.30999755859375,124.43000030517578,334.2900085449219,435.7300109863281,184.14999389648438,125.86000061035156,336.9800109863281,437.2699890136719,182.44000244140625,123.84500122070312,330.3900146484375,428.3999938964844,182.8000030517578,125.6500015258789,334.4700012207031,430.010009765625,54929100,19287700,22951300,7820500
2023-06-14,183.46023559570312,124.37999725341797,335.9454345703125,440.8599853515625,183.9499969482422,124.37999725341797,337.3399963378906,440.8599853515625,184.38999938964844,124.79000091552734,339.0400085449219,447.3299865722656,182.02000427246094,122.16000366210938,332.80999755859375,433.5,183.3699951171875,123.80000305175781,334.3399963378906,434.989990234375,57462900,24659600,26003800,8413100
2023-06-15,185.51475524902344,125.79000091552734,346.6609802246094,445.2699890136719,186.00999450683594,125.79000091552734,348.1000061035156,445.2699890136719,186.52000427246094,126.16000366210938,349.8399963378906,448.6499938964844,183.77999877929688,123.13999938964844,337.20001220703125,439.5,183.9600067138672,123.87999725341797,337.4800109863281,444.1000061035156,65433200,24517100,38899100,7099900
2023-06-16,184.42764282226562,124.05999755859375,340.914794921875,431.9599914550781,184.9199981689453,124.05999755859375,342.3299865722656,431.9599914550781,186.99000549316406,126.69999694824219,351.4700012207031,447.510009765625,184.27000427246094,123.79000091552734,341.95001220703125,430.8999938964844,186.72999572753906,126.69999694824219,351.32000732421875,446.1499938964844,101235600,56686800,46533600,8745500
2023-06-20,184.5174102783203,123.8499984741211,336.6524963378906,434.70001220703125,185.00999450683594,123.8499984741211,338.04998779296875,434.70001220703125,186.10000610351562,125.17500305175781,342.0799865722656,440.0,184.41000366210938,122.83000183105469,335.8599853515625,430.0,184.41000366210938,123.53500366210938,339.30999755859375,430.17999267578125,49799100,22698000,26375400,4756000
2023-06-21,183.47021484375,121.26000213623047,332.1810607910156,424.45001220703125,183.9600067138672,121.26000213623047,333.55999755859375,424.45001220703125,185.41000366210938,123.41000366210938,337.7300109863281,434.54998779296875,182.58999633789062,120.86000061035156,332.07000732421875,422.5400085449219,184.89999389648438,123.23500061035156,336.3699951171875,432.6499938964844,49515700,22612000,25117800,5146400
2023-06-22,186.50210571289062,123.87000274658203,338.30560302734375,422.4800109863281,187.0,123.87000274658203,339.7099914550781,422.4800109863281,187.0500030517578,123.93499755859375,340.1199951171875,424.7099914550781,183.6699981689453,119.5999984741211,333.3399963378906,418.67999267578125,183.74000549316406,120.66000366210938,334.1199951171875,422.92999267578125,51245300,20781900,23556800,4869500
2023-06-23,186.18295288085938,123.0199966430664,333.635009765625,424.0199890136719,186.67999267578125,123.0199966430664,335.0199890136719,424.0199890136719,187.55999755859375,123.44000244140625,337.9599914550781,425.82000732421875,185.00999450683594,121.86000061035156,333.45001220703125,417.7300109863281,185.5500030517578,122.04000091552734,334.3599853515625,418.5899963378906,53079300,29542900,23084700,8293900
2023-06-26,184.77671813964844,119.08999633789062,327.2415771484375,415.94000244140625,185.27000427246094,119.08999633789062,328.6000061035156,415.94000244140625,188.0500030517578,122.72000122070312,336.1099853515625,430.9599914550781,185.22999572753906,118.98999786376953,328.489990234375,414.8999938964844,186.8300018310547,121.46600341796875,333.7200012207031,422.44000244140625,48088700,23185000,21520600,4640000
2023-06-27,187.5592803955078,119.01000213623047,333.1868896484375,417.0799865722656,188.05999755859375,119.01000213623047,334.57000732421875,417.0799865722656,188.38999938964844,119.8949966430664,336.1499938964844,420.8800048828125,185.6699981689453,116.91000366210938,329.29998779296875,411.5,185.88999938964844,117.83999633789062,331.8599853515625,417.3900146484375,50730800,27221700,24354100,4818100
2023-06-28,188.74612426757812,121.08000183105469,334.46160888671875,429.8399963378906,189.25,121.08000183105469,335.8500061035156,429.8399963378906,189.89999389648438,121.2699966430664,337.9800109863281,437.2900085449219,187.60000610351562,117.5999984741211,333.80999755859375,422.8900146484375,187.92999267578125,117.95999908447266,334.6600036621094,423.1000061035156,51216800,19753100,20259500,8811300
2023-06-29,189.085205078125,120.01000213623047,333.6648864746094,428.239990234375,189.58999633789062,120.01000213623047,335.04998779296875,428.239990234375,190.07000732421875,120.91000366210938,336.1099853515625,437.8500061035156,188.94000244140625,119.20999908447266,332.6199951171875,426.1499938964844,189.0800018310547,120.08999633789062,334.7099914550781,434.3299865722656,46347300,18517500,16997000,4932300
2023-06-30,193.45355224609375,120.97000122070312,339.1322021484375,440.489990234375,193.97000122070312,120.97000122070312,340.5400085449219,440.489990234375,194.47999572753906,122.02999877929688,342.7300109863281,444.1199951171875,191.25999450683594,120.87999725341797,337.20001220703125,431.1000061035156,191.6300048828125,121.0999984741211,337.75,431.1000061035156,85069600,23865800,26823800,7342000
2023-07-03,191.9475860595703,120.55999755859375,336.5927429199219,441.44000244140625,192.4600067138672,120.55999755859375,337.989990234375,441.44000244140625,193.8800048828125,121.0199966430664,340.8999938964844,441.54998779296875,191.75999450683594,119.70500183105469,336.57000732421875,431.6199951171875,193.77999877929688,120.31999969482422,339.19000244140625,439.760009765625,31458200,13888300,12508700,3733200
2023-07-05,190.82058715820312,122.62999725341797,336.7520751953125,445.8999938964844,191.3300018310547,122.62999725341797,338.1499938964844,445.8999938964844,192.97999572753906,123.37000274658203,341.6499938964844,450.9700012207031,190.6199951171875,120.05999755859375,334.7300109863281,439.6199951171875,191.57000732421875,120.05999755859375,335.0899963378906,444.9100036621094,46920300,17830300,18172400,6869500
2023-07-06,191.29930114746094,120.93000030517578,339.85919189453125,438.8399963378906,191.80999755859375,120.93000030517578,341.2699890136719,438.8399963378906,192.02000427246094,121.1500015258789,342.989990234375,442.79998779296875,189.1999969482422,119.25,335.5,430.7200012207031,189.83999633789062,120.63999938964844,337.29998779296875,440.0,45094300,17732500,28161200,4938800
2023-07-07,190.17230224609375,120.13999938964844,335.825927734375,438.1000061035156,190.67999267578125,120.13999938964844,337.2200012207031,438.1000061035156,192.6699981689453,121.75,341.7900085449219,442.3299865722656,190.24000549316406,120.08999633789062,337.0,435.8399963378906,191.41000366210938,120.88999938964844,339.32000732421875,438.6000061035156,46778000,20982400,21185300,4160100
2023-07-10,188.1078338623047,116.87000274658203,330.45819091796875,441.7099914550781,188.61000061035156,116.87000274658203,331.8299865722656,441.7099914550781,189.99000549316406,119.06999969482422,335.2300109863281,444.4100036621094,187.0399932861328,116.63999938964844,327.5899963378906,436.82000732421875,189.25999450683594,119.06999969482422,334.6000061035156,438.5199890136719,59922200,32960100,32791400,4251700
2023-07-11,187.57923889160156,117.70999908447266,331.0955810546875,440.2099914550781,188.0800018310547,117.70999908447266,332.4700012207031,440.2099914550781,189.3000030517578,118.2249984741211,332.8599853515625,440.79998779296875,186.60000610351562,115.83000183105469,327.0,431.0400085449219,189.16000366210938,116.76000213623047,331.05999755859375,438.6499938964844,46638100,18286600,26698200,4574600
2023-07-12,189.26473999023438,119.62000274658203,335.8060302734375,444.04998779296875,189.77000427246094,119.62000274658203,337.20001220703125,444.04998779296875,191.6999969482422,120.95999908447266,341.6499938964844,445.4100036621094,188.47000122070312,119.0,335.6700134277344,437.75,189.67999267578125,119.30000305175781,336.6000061035156,444.54998779296875,60750200,22059600,29995300,5731700
2023-07-13,190.03268432617188,124.83000183105469,341.24346923828125,450.3800048828125,190.5399932861328,124.83000183105469,342.6600036621094,450.3800048828125,191.19000244140625,125.33499908447266,343.739990234375,451.6700134277344,189.77999877929688,121.05999755859375,339.0199890136719,441.17999267578125,190.5,121.54000091552734,339.55999755859375,447.0,41342300,31535900,20567200,6157500
2023-07-14,190.1822967529297,125.69999694824219,343.812744140625,441.9100036621094,190.69000244140625,125.69999694824219,345.239990234375,441.9100036621094,191.17999267578125,127.08999633789062,351.42999267578125,456.4800109863281,189.6300048828125,124.9000015258789,344.30999755859375,439.70001220703125,190.22999572753906,125.12999725341797,347.5899963378906,452.7900085449219,41573900,20482800,28302200,7184900
2023-07-17,193.47349548339844,125.05999755859375,344.3007507324219,450.04998779296875,193.99000549316406,125.05999755859375,345.7300109863281,450.04998779296875,194.32000732421875,127.27999877929688,346.989990234375,456.67999267578125,191.80999755859375,124.5,342.20001220703125,445.1099853515625,191.89999389648438,126.05999755859375,345.67999267578125,445.57000732421875,50520200,20675300,20363900,6891700
2023-07-18,193.2141876220703,124.08000183105469,358.0038757324219,474.79998779296875,193.72999572753906,124.08000183105469,359.489990234375,474.79998779296875,194.3300018310547,124.98999786376953,366.7799987792969,478.1499938964844,192.4199981689453,123.30000305175781,342.1700134277344,448.7799987792969,193.35000610351562,124.90499877929688,345.8299865722656,451.0,48353800,21071200,64872700,13196900
2023-07-19,194.58055114746094,122.77999877929688,353.612060546875,477.5899963378906,195.10000610351562,122.77999877929688,355.0799865722656,477.5899963378906,198.22999572753906,125.47000122070312,362.4599914550781,485.0,192.64999389648438,122.47000122070312,352.44000244140625,470.0,193.10000610351562,124.79000091552734,361.75,476.8599853515625,80507300,22313800,39732900,20996500
2023-07-20,192.6157989501953,119.52999877929688,345.43603515625,437.4200134277344,193.1300048828125,119.52999877929688,346.8699951171875,437.4200134277344,196.47000122070312,124.69999694824219,357.9700012207031,448.5,192.5,118.68499755859375,345.3699951171875,432.0,195.08999633789062,122.12000274658203,353.57000732421875,447.0,59581200,27541700,33778400,23989700
2023-07-21,191.42897033691406,120.30999755859375,342.3488464355469,427.5,191.94000244140625,120.30999755859375,343.7699890136719,427.5,194.97000122070312,121.30000305175781,350.29998779296875,438.239990234375,191.22999572753906,119.06999969482422,339.8299865722656,423.19000244140625,194.10000610351562,120.87000274658203,349.1499938964844,437.3699951171875,71917800,56498100,69368900,17303700
2023-07-24,192.23680114746094,121.87999725341797,343.68328857421875,428.3699951171875,192.75,121.87999725341797,345.1099853515625,428.3699951171875,194.91000366210938,123.3499984741211,346.9200134277344,428.6400146484375,192.25,121.37999725341797,342.30999755859375,419.19000244140625,193.41000366210938,121.9260025024414,345.8500061035156,425.0,45377800,22276100,26678100,8264400
2023-07-25,193.10447692871094,122.79000091552734,349.529052734375,427.70001220703125,193.6199951171875,122.79000091552734,350.9800109863281,427.70001220703125,194.44000244140625,123.69000244140625,351.8900146484375,430.8800048828125,192.9199981689453,121.52999877929688,345.07000732421875,426.1300048828125,193.3300018310547,121.87999725341797,347.1099853515625,427.17999267578125,37283200,31820800,41637700,4859800
2023-07-26,193.98214721679688,129.66000366210938,336.3736267089844,422.6700134277344,194.5,129.66000366210938,337.7699890136719,422.6700134277344,195.63999938964844,131.3699951171875,344.6700134277344,425.260009765625,193.32000732421875,128.7100067138672,333.1099853515625,415.5899963378906,193.6699981689453,130.36000061035156,341.44000244140625,424.20001220703125,47471900,46216900,58383700,6009200
2023-07-27,192.70555114746094,129.8699951171875,329.352783203125,413.1700134277344,193.22000122070312,129.8699951171875,330.7200012207031,413.1700134277344,197.1999969482422,133.60000610351562,341.3299865722656,427.5199890136719,192.5500030517578,129.17999267578125,329.04998779296875,411.8800048828125,196.02000427246094,131.8000030517578,340.4800109863281,426.8999938964844,47460200,35931600,39635300,6594500
2023-07-28,195.30860900878906,133.00999450683594,336.9711608886719,425.7799987792969,195.8300018310547,133.00999450683594,338.3699951171875,425.7799987792969,196.6300048828125,134.07000732421875,340.010009765625,427.4700012207031,194.13999938964844,130.9199981689453,333.1700134277344,413.760009765625,194.6699981689453,130.97000122070312,333.6700134277344,415.55999755859375,48291400,26971000,28484900,6424200
2023-07-31,195.9269561767578,133.11000061035156,334.53131103515625,438.9700012207031,196.4499969482422,133.11000061035156,335.9200134277344,438.9700012207031,196.49000549316406,133.8300018310547,337.70001220703125,439.1300048828125,195.25999450683594,132.1300048828125,333.3599853515625,426.29998779296875,196.05999755859375,133.00999450683594,336.9200134277344,426.510009765625,38824100,18381900,25446000,6587600
2023-08-01,195.0891876220703,131.88999938964844,334.9495544433594,438.6199951171875,195.61000061035156,131.88999938964844,336.3399963378906,438.6199951171875,196.72999572753906,132.9199981689453,338.5400085449219,445.25,195.27999877929688,130.75,333.70001220703125,431.3999938964844,196.24000549316406,130.85499572753906,335.19000244140625,437.3699951171875,35175100,22154300,18311900,5711500
2023-08-02,192.0672607421875,128.63999938964844,326.1461181640625,429.70001220703125,192.5800018310547,128.63999938964844,327.5,429.70001220703125,195.17999267578125,130.4199981689453,333.6300048828125,435.55999755859375,191.85000610351562,127.8499984741211,326.3599853515625,426.55999755859375,195.0399932861328,129.83999633789062,333.6300048828125,435.2300109863281,50389300,22705800,27761300,4912200
2023-08-03,190.6610107421875,128.77000427246094,325.3096008300781,431.0,191.1699981689453,128.77000427246094,326.6600036621094,431.0,192.3699951171875,129.77000427246094,329.8800048828125,441.92999267578125,190.69000244140625,127.7750015258789,325.95001220703125,427.19000244140625,191.57000732421875,128.3699951171875,326.0,427.79998779296875,61235200,15018100,18253700,6243900
2023-08-04,181.50546264648438,128.5399932861328,326.4249572753906,431.6000061035156,181.99000549316406,128.5399932861328,327.7799987792969,431.6000061035156,187.3800048828125,131.92999267578125,335.1400146484375,436.5,181.9199981689453,128.31500244140625,327.239990234375,426.2699890136719,185.52000427246094,129.60000610351562,331.8800048828125,433.05999755859375,115799700,20509500,23727700,5439700
2023-08-07,178.37380981445312,131.94000244140625,328.7453308105469,440.760009765625,178.85000610351562,131.94000244140625,330.1099853515625,440.760009765625,183.1300048828125,132.05999755859375,331.1099853515625,441.1099853515625,177.35000610351562,129.42999267578125,327.5199890136719,428.9100036621094,182.1300048828125,129.50999450683594,328.3699951171875,436.4599914550781,97576100,17621000,17741500,4781300
2023-08-08,179.32127380371094,131.83999633789062,324.70208740234375,438.29998779296875,179.8000030517578,131.83999633789062,326.04998779296875,438.29998779296875,180.27000427246094,131.94000244140625,328.75,443.57000732421875,177.5800018310547,130.1300048828125,323.0,435.1000061035156,179.69000244140625,130.97999572753906,326.9599914550781,440.3599853515625,67823000,16836000,22327600,3767200
